X,Y,Z,Layer,PaperSpace,SubClasses,Linetype,EntityHandle,Text,OGR_STYLE,,,,
64350,-15550,0,p-parking-basic,,AcDbEntity:AcDbPolyline,ByBlock,2229,,PEN(c:#ffd700),,,,
64350,-13050,0,p-parking-basic,,AcDbEntity:AcDbPolyline,ByBlock,2229,,PEN(c:#ffd700),,,,
59350,-13050,0,p-parking-basic,,AcDbEntity:AcDbPolyline,ByBlock,2229,,PEN(c:#ffd700),,,,
59350,-15550,0,p-parking-basic,,AcDbEntity:AcDbPolyline,ByBlock,2229,,PEN(c:#ffd700),,,,
64350,-15550,0,p-parking-basic,,AcDbEntity:AcDbPolyline,ByBlock,2229,,PEN(c:#ffd700),,,,
39849.99978,-30600.00004,0,p-parking-basic,,AcDbEntity:AcDbPolyline,ByBlock,222A,,PEN(c:#ffd700),,,,
39849.99978,-28100.00004,0,p-parking-basic,,AcDbEntity:AcDbPolyline,ByBlock,222A,,PEN(c:#ffd700),,,,
34849.99978,-28100.00004,0,p-parking-basic,,AcDbEntity:AcDbPolyline,ByBlock,222A,,PEN(c:#ffd700),,,,
34849.99978,-30600.00004,0,p-parking-basic,,AcDbEntity:AcDbPolyline,ByBlock,222A,,PEN(c:#ffd700),,,,
39849.99978,-30600.00004,0,p-parking-basic,,AcDbEntity:AcDbPolyline,ByBlock,222A,,PEN(c:#ffd700),,,,
39849.99978,-28100.00004,0,p-parking-basic,,AcDbEntity:AcDbPolyline,ByBlock,222B,,PEN(c:#ffd700),,,,
39849.99978,-25600.00004,0,p-parking-basic,,AcDbEntity:AcDbPolyline,ByBlock,222B,,PEN(c:#ffd700),,,,
34849.99978,-25600.00004,0,p-parking-basic,,AcDbEntity:AcDbPolyline,ByBlock,222B,,PEN(c:#ffd700),,,,
34849.99978,-28100.00004,0,p-parking-basic,,AcDbEntity:AcDbPolyline,ByBlock,222B,,PEN(c:#ffd700),,,,
39849.99978,-28100.00004,0,p-parking-basic,,AcDbEntity:AcDbPolyline,ByBlock,222B,,PEN(c:#ffd700),,,,
40000,-38200.00004,0,p-parking-basic,,AcDbEntity:AcDbPolyline,ByBlock,222C,,PEN(c:#ffd700),,,,
42500,-38200.00004,0,p-parking-basic,,AcDbEntity:AcDbPolyline,ByBlock,222C,,PEN(c:#ffd700),,,,
42500,-33200.00004,0,p-parking-basic,,AcDbEntity:AcDbPolyline,ByBlock,222C,,PEN(c:#ffd700),,,,
40000,-33200.00004,0,p-parking-basic,,AcDbEntity:AcDbPolyline,ByBlock,222C,,PEN(c:#ffd700),,,,
40000,-38200.00004,0,p-parking-basic,,AcDbEntity:AcDbPolyline,ByBlock,222C,,PEN(c:#ffd700),,,,
37500,-38200.00004,0,p-parking-basic,,AcDbEntity:AcDbPolyline,ByBlock,222D,,PEN(c:#ffd700),,,,
40000,-38200.00004,0,p-parking-basic,,AcDbEntity:AcDbPolyline,ByBlock,222D,,PEN(c:#ffd700),,,,
40000,-33200.00004,0,p-parking-basic,,AcDbEntity:AcDbPolyline,ByBlock,222D,,PEN(c:#ffd700),,,,
37500,-33200.00004,0,p-parking-basic,,AcDbEntity:AcDbPolyline,ByBlock,222D,,PEN(c:#ffd700),,,,
37500,-38200.00004,0,p-parking-basic,,AcDbEntity:AcDbPolyline,ByBlock,222D,,PEN(c:#ffd700),,,,
34049.99978,-49200.00004,0,p-parking-basic,,AcDbEntity:AcDbPolyline,ByBlock,222E,,PEN(c:#ffd700),,,,
36549.99978,-49200.00004,0,p-parking-basic,,AcDbEntity:AcDbPolyline,ByBlock,222E,,PEN(c:#ffd700),,,,
36549.99978,-44200.00004,0,p-parking-basic,,AcDbEntity:AcDbPolyline,ByBlock,222E,,PEN(c:#ffd700),,,,
34049.99978,-44200.00004,0,p-parking-basic,,AcDbEntity:AcDbPolyline,ByBlock,222E,,PEN(c:#ffd700),,,,
34049.99978,-49200.00004,0,p-parking-basic,,AcDbEntity:AcDbPolyline,ByBlock,222E,,PEN(c:#ffd700),,,,
31549.99978,-49200.00004,0,p-parking-basic,,AcDbEntity:AcDbPolyline,ByBlock,222F,,PEN(c:#ffd700),,,,
34049.99978,-49200.00004,0,p-parking-basic,,AcDbEntity:AcDbPolyline,ByBlock,222F,,PEN(c:#ffd700),,,,
34049.99978,-44200.00004,0,p-parking-basic,,AcDbEntity:AcDbPolyline,ByBlock,222F,,PEN(c:#ffd700),,,,
31549.99978,-44200.00004,0,p-parking-basic,,AcDbEntity:AcDbPolyline,ByBlock,222F,,PEN(c:#ffd700),,,,
31549.99978,-49200.00004,0,p-parking-basic,,AcDbEntity:AcDbPolyline,ByBlock,222F,,PEN(c:#ffd700),,,,
30549.99978,-44200.00004,0,p-parking-small,,AcDbEntity:AcDbPolyline,ByBlock,2230,,PEN(c:#74d1ea),,,,
28549.99978,-44200.00004,0,p-parking-small,,AcDbEntity:AcDbPolyline,ByBlock,2230,,PEN(c:#74d1ea),,,,
28549.99978,-47800.00004,0,p-parking-small,,AcDbEntity:AcDbPolyline,ByBlock,2230,,PEN(c:#74d1ea),,,,
30549.99978,-47800.00004,0,p-parking-small,,AcDbEntity:AcDbPolyline,ByBlock,2230,,PEN(c:#74d1ea),,,,
30549.99978,-44200.00004,0,p-parking-small,,AcDbEntity:AcDbPolyline,ByBlock,2230,,PEN(c:#74d1ea),,,,
36549.99978,-34600.00004,0,p-parking-small,,AcDbEntity:AcDbPolyline,ByBlock,2231,,PEN(c:#74d1ea),,,,
34549.99978,-34600.00004,0,p-parking-small,,AcDbEntity:AcDbPolyline,ByBlock,2231,,PEN(c:#74d1ea),,,,
34549.99978,-38200.00004,0,p-parking-small,,AcDbEntity:AcDbPolyline,ByBlock,2231,,PEN(c:#74d1ea),,,,
36549.99978,-38200.00004,0,p-parking-small,,AcDbEntity:AcDbPolyline,ByBlock,2231,,PEN(c:#74d1ea),,,,
36549.99978,-34600.00004,0,p-parking-small,,AcDbEntity:AcDbPolyline,ByBlock,2231,,PEN(c:#74d1ea),,,,
59350,-25550,0,p-parking-small,,AcDbEntity:AcDbPolyline,ByBlock,2232,,PEN(c:#74d1ea),,,,
59350,-27550,0,p-parking-small,,AcDbEntity:AcDbPolyline,ByBlock,2232,,PEN(c:#74d1ea),,,,
62950,-27550,0,p-parking-small,,AcDbEntity:AcDbPolyline,ByBlock,2232,,PEN(c:#74d1ea),,,,
62950,-25550,0,p-parking-small,,AcDbEntity:AcDbPolyline,ByBlock,2232,,PEN(c:#74d1ea),,,,
59350,-25550,0,p-parking-small,,AcDbEntity:AcDbPolyline,ByBlock,2232,,PEN(c:#74d1ea),,,,
46249.99975,-7500.000144,0,p-parking-small,,AcDbEntity:AcDbPolyline,ByBlock,2233,,PEN(c:#74d1ea),,,,
46249.99975,-9500.000144,0,p-parking-small,,AcDbEntity:AcDbPolyline,ByBlock,2233,,PEN(c:#74d1ea),,,,
49849.99975,-9500.000144,0,p-parking-small,,AcDbEntity:AcDbPolyline,ByBlock,2233,,PEN(c:#74d1ea),,,,
49849.99975,-7500.000144,0,p-parking-small,,AcDbEntity:AcDbPolyline,ByBlock,2233,,PEN(c:#74d1ea),,,,
46249.99975,-7500.000144,0,p-parking-small,,AcDbEntity:AcDbPolyline,ByBlock,2233,,PEN(c:#74d1ea),,,,
23549.99978,-40000.00004,0,p-parking-disable,,AcDbEntity:AcDbPolyline,ByBlock,2234,,PEN(c:#cfa5bc),,,,
28549.99978,-40000.00004,0,p-parking-disable,,AcDbEntity:AcDbPolyline,ByBlock,2234,,PEN(c:#cfa5bc),,,,
28549.99978,-36500.00004,0,p-parking-disable,,AcDbEntity:AcDbPolyline,ByBlock,2234,,PEN(c:#cfa5bc),,,,
23549.99978,-36500.00004,0,p-parking-disable,,AcDbEntity:AcDbPolyline,ByBlock,2234,,PEN(c:#cfa5bc),,,,
23549.99978,-40000.00004,0,p-parking-disable,,AcDbEntity:AcDbPolyline,ByBlock,2234,,PEN(c:#cfa5bc),,,,
41749.99978,-7500.000039,0,p-parking-disable,,AcDbEntity:AcDbPolyline,ByBlock,2235,,PEN(c:#cfa5bc),,,,
41749.99978,-12500.00004,0,p-parking-disable,,AcDbEntity:AcDbPolyline,ByBlock,2235,,PEN(c:#cfa5bc),,,,
45249.99978,-12500.00004,0,p-parking-disable,,AcDbEntity:AcDbPolyline,ByBlock,2235,,PEN(c:#cfa5bc),,,,
45249.99978,-7500.000039,0,p-parking-disable,,AcDbEntity:AcDbPolyline,ByBlock,2235,,PEN(c:#cfa5bc),,,,
41749.99978,-7500.000039,0,p-parking-disable,,AcDbEntity:AcDbPolyline,ByBlock,2235,,PEN(c:#cfa5bc),,,,
28349.99978,-18100.00004,0,p-parking-large-electric,,AcDbEntity:AcDbPolyline,ByBlock,2236,,PEN(c:#f2f0a1),,,,
28349.99978,-15500.00004,0,p-parking-large-electric,,AcDbEntity:AcDbPolyline,ByBlock,2236,,PEN(c:#f2f0a1),,,,
23149.99978,-15500.00004,0,p-parking-large-electric,,AcDbEntity:AcDbPolyline,ByBlock,2236,,PEN(c:#f2f0a1),,,,
23149.99978,-18100.00004,0,p-parking-large-electric,,AcDbEntity:AcDbPolyline,ByBlock,2236,,PEN(c:#f2f0a1),,,,
28349.99978,-18100.00004,0,p-parking-large-electric,,AcDbEntity:AcDbPolyline,ByBlock,2236,,PEN(c:#f2f0a1),,,,
28349.99978,-15500.00004,0,p-parking-large-electric,,AcDbEntity:AcDbPolyline,ByBlock,2237,,PEN(c:#f2f0a1),,,,
28349.99978,-12900.00004,0,p-parking-large-electric,,AcDbEntity:AcDbPolyline,ByBlock,2237,,PEN(c:#f2f0a1),,,,
23149.99978,-12900.00004,0,p-parking-large-electric,,AcDbEntity:AcDbPolyline,ByBlock,2237,,PEN(c:#f2f0a1),,,,
23149.99978,-15500.00004,0,p-parking-large-electric,,AcDbEntity:AcDbPolyline,ByBlock,2237,,PEN(c:#f2f0a1),,,,
28349.99978,-15500.00004,0,p-parking-large-electric,,AcDbEntity:AcDbPolyline,ByBlock,2237,,PEN(c:#f2f0a1),,,,
28349.99978,-12900.00004,0,p-parking-large-electric,,AcDbEntity:AcDbPolyline,ByBlock,2238,,PEN(c:#f2f0a1),,,,
28349.99978,-10300.00004,0,p-parking-large-electric,,AcDbEntity:AcDbPolyline,ByBlock,2238,,PEN(c:#f2f0a1),,,,
23149.99978,-10300.00004,0,p-parking-large-electric,,AcDbEntity:AcDbPolyline,ByBlock,2238,,PEN(c:#f2f0a1),,,,
23149.99978,-12900.00004,0,p-parking-large-electric,,AcDbEntity:AcDbPolyline,ByBlock,2238,,PEN(c:#f2f0a1),,,,
28349.99978,-12900.00004,0,p-parking-large-electric,,AcDbEntity:AcDbPolyline,ByBlock,2238,,PEN(c:#f2f0a1),,,,
20549.99978,-20300.00004,0,p-parking-large-electric,,AcDbEntity:AcDbPolyline,ByBlock,2239,,PEN(c:#f2f0a1),,,,
23149.99978,-20300.00004,0,p-parking-large-electric,,AcDbEntity:AcDbPolyline,ByBlock,2239,,PEN(c:#f2f0a1),,,,
23149.99978,-15100.00004,0,p-parking-large-electric,,AcDbEntity:AcDbPolyline,ByBlock,2239,,PEN(c:#f2f0a1),,,,
20549.99978,-15100.00004,0,p-parking-large-electric,,AcDbEntity:AcDbPolyline,ByBlock,2239,,PEN(c:#f2f0a1),,,,
20549.99978,-20300.00004,0,p-parking-large-electric,,AcDbEntity:AcDbPolyline,ByBlock,2239,,PEN(c:#f2f0a1),,,,
17949.99978,-20300.00004,0,p-parking-large-electric,,AcDbEntity:AcDbPolyline,ByBlock,223A,,PEN(c:#f2f0a1),,,,
20549.99978,-20300.00004,0,p-parking-large-electric,,AcDbEntity:AcDbPolyline,ByBlock,223A,,PEN(c:#f2f0a1),,,,
20549.99978,-15100.00004,0,p-parking-large-electric,,AcDbEntity:AcDbPolyline,ByBlock,223A,,PEN(c:#f2f0a1),,,,
17949.99978,-15100.00004,0,p-parking-large-electric,,AcDbEntity:AcDbPolyline,ByBlock,223A,,PEN(c:#f2f0a1),,,,
17949.99978,-20300.00004,0,p-parking-large-electric,,AcDbEntity:AcDbPolyline,ByBlock,223A,,PEN(c:#f2f0a1),,,,
14650,-47950,0,e-innerline,,AcDbEntity:AcDbPolyline,ByBlock,25A5,,PEN(c:#5a0ff0),,,,
14450,-47950,0,e-innerline,,AcDbEntity:AcDbPolyline,ByBlock,25A5,,PEN(c:#5a0ff0),,,,
14450,-46650,0,e-innerline,,AcDbEntity:AcDbPolyline,ByBlock,25A5,,PEN(c:#5a0ff0),,,,
14650,-46650,0,e-innerline,,AcDbEntity:AcDbPolyline,ByBlock,25A5,,PEN(c:#5a0ff0),,,,
14650,-47950,0,e-innerline,,AcDbEntity:AcDbPolyline,ByBlock,25A5,,PEN(c:#5a0ff0),,,,
17100,-49900,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A6,,PEN(c:#ff00ff),,,,
14650,-49900,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A6,,PEN(c:#ff00ff),,,,
14650,-49250,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A6,,PEN(c:#ff00ff),,,,
14450,-49250,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A6,,PEN(c:#ff00ff),,,,
14450,-49700.00004,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A6,,PEN(c:#ff00ff),,,,
12450,-49700.00004,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A6,,PEN(c:#ff00ff),,,,
12450,-41950,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A6,,PEN(c:#ff00ff),,,,
12350,-41950,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A6,,PEN(c:#ff00ff),,,,
12350,-39950.00004,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A6,,PEN(c:#ff00ff),,,,
23149.99978,-39950.00004,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A6,,PEN(c:#ff00ff),,,,
23149.99978,-34550.00004,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A6,,PEN(c:#ff00ff),,,,
12350,-34550.00004,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A6,,PEN(c:#ff00ff),,,,
12350,-26800,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A6,,PEN(c:#ff00ff),,,,
7199.999779,-26800,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A6,,PEN(c:#ff00ff),,,,
7199.999779,-13950.00004,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A6,,PEN(c:#ff00ff),,,,
7217.815827,-13269.63261,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A6,,PEN(c:#ff00ff),,,,
7271.215139,-12591.13002,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A6,,PEN(c:#ff00ff),,,,
7360.051351,-11916.35199,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A6,,PEN(c:#ff00ff),,,,
7484.080969,-11247.14806,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A6,,PEN(c:#ff00ff),,,,
7642.964037,-10585.35245,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A6,,PEN(c:#ff00ff),,,,
7836.265067,-9932.779112,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A6,,PEN(c:#ff00ff),,,,
8063.454234,-9291.216695,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A6,,PEN(c:#ff00ff),,,,
8323.908829,-8662.423679,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A6,,PEN(c:#ff00ff),,,,
8616.914964,-8048.123542,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A6,,PEN(c:#ff00ff),,,,
8941.669529,-7450.000039,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A6,,PEN(c:#ff00ff),,,,
9297.282395,-6869.692583,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A6,,PEN(c:#ff00ff),,,,
9682.778852,-6308.791759,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A6,,PEN(c:#ff00ff),,,,
10097.10228,-5768.834955,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A6,,PEN(c:#ff00ff),,,,
10539.11705,-5251.302156,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A6,,PEN(c:#ff00ff),,,,
11007.61162,-4757.611883,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A6,,PEN(c:#ff00ff),,,,
11501.3019,-4289.117307,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A6,,PEN(c:#ff00ff),,,,
12018.8347,-3847.10254,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A6,,PEN(c:#ff00ff),,,,
12558.7915,-3432.779112,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A6,,PEN(c:#ff00ff),,,,
13119.69232,-3047.282655,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A6,,PEN(c:#ff00ff),,,,
13699.99978,-2691.669789,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A6,,PEN(c:#ff00ff),,,,
14298.12328,-2366.915224,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A6,,PEN(c:#ff00ff),,,,
14912.42342,-2073.909089,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A6,,PEN(c:#ff00ff),,,,
15541.21643,-1813.454494,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A6,,PEN(c:#ff00ff),,,,
16182.77885,-1586.265327,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A6,,PEN(c:#ff00ff),,,,
16835.35219,-1392.964297,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A6,,PEN(c:#ff00ff),,,,
17497.1478,-1234.081229,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A6,,PEN(c:#ff00ff),,,,
18166.35173,-1110.051611,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A6,,PEN(c:#ff00ff),,,,
18841.12976,-1021.215399,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A6,,PEN(c:#ff00ff),,,,
19519.63235,-967.8160868,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A6,,PEN(c:#ff00ff),,,,
20199.99978,-950.0000386,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A6,,PEN(c:#ff00ff),,,,
45050,-950.0000386,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A6,,PEN(c:#ff00ff),,,,
45050,-1000.000039,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A6,,PEN(c:#ff00ff),,,,
52150,-1000.000039,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A6,,PEN(c:#ff00ff),,,,
52150,-2100.000039,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A6,,PEN(c:#ff00ff),,,,
59399.99978,-2100.000039,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A6,,PEN(c:#ff00ff),,,,
59399.99978,-6400,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A6,,PEN(c:#ff00ff),,,,
63050,-6400,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A6,,PEN(c:#ff00ff),,,,
64550,-6400,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A6,,PEN(c:#ff00ff),,,,
64550,-44200.00004,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A6,,PEN(c:#ff00ff),,,,
59399.99978,-44200.00004,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A6,,PEN(c:#ff00ff),,,,
59399.99978,-49400.00004,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A6,,PEN(c:#ff00ff),,,,
31699.99978,-49400.00004,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A6,,PEN(c:#ff00ff),,,,
31699.99978,-49250.00004,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A6,,PEN(c:#ff00ff),,,,
27819.99978,-49250.00004,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A6,,PEN(c:#ff00ff),,,,
27819.99978,-44200.00004,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A6,,PEN(c:#ff00ff),,,,
20250,-44200.00004,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A6,,PEN(c:#ff00ff),,,,
20250,-41950,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A6,,PEN(c:#ff00ff),,,,
14450,-41950,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A6,,PEN(c:#ff00ff),,,,
14450,-45350,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A6,,PEN(c:#ff00ff),,,,
14650,-45350,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A6,,PEN(c:#ff00ff),,,,
14650,-44700,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A6,,PEN(c:#ff00ff),,,,
17100,-44700,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A6,,PEN(c:#ff00ff),,,,
17100,-49900,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A6,,PEN(c:#ff00ff),,,,
65550,-1100,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A7,,PEN(c:#ff00ff),,,,
53150,-1100,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A7,,PEN(c:#ff00ff),,,,
53150,0,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A7,,PEN(c:#ff00ff),,,,
20200,0,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A7,,PEN(c:#ff00ff),,,,
19493.44409,-17.90472496,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A7,,PEN(c:#ff00ff),,,,
18788.70191,-71.57293868,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A7,,PEN(c:#ff00ff),,,,
18087.5825,-160.8668756,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A7,,PEN(c:#ff00ff),,,,
17391.88564,-285.5573195,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A7,,PEN(c:#ff00ff),,,,
16703.39717,-445.3241918,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A7,,PEN(c:#ff00ff),,,,
16023.88443,-639.7573732,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A7,,PEN(c:#ff00ff),,,,
15355.09172,-868.3577565,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A7,,PEN(c:#ff00ff),,,,
14698.73582,-1130.538528,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A7,,PEN(c:#ff00ff),,,,
14056.50159,-1425.626673,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A7,,PEN(c:#ff00ff),,,,
13430.03762,-1752.864705,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A7,,PEN(c:#ff00ff),,,,
12820.95206,-2111.412608,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A7,,PEN(c:#ff00ff),,,,
12230.8084,-2500.349995,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A7,,PEN(c:#ff00ff),,,,
11661.12154,-2918.67847,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A7,,PEN(c:#ff00ff),,,,
11113.35387,-3365.324188,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A7,,PEN(c:#ff00ff),,,,
10588.91148,-3839.140618,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A7,,PEN(c:#ff00ff),,,,
10089.14062,-4338.911479,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A7,,PEN(c:#ff00ff),,,,
9615.324188,-4863.353866,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A7,,PEN(c:#ff00ff),,,,
9168.67847,-5411.121543,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A7,,PEN(c:#ff00ff),,,,
8750.349995,-5980.808399,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A7,,PEN(c:#ff00ff),,,,
8361.412608,-6570.952056,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A7,,PEN(c:#ff00ff),,,,
8002.864705,-7180.037623,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A7,,PEN(c:#ff00ff),,,,
7675.626673,-7806.501586,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A7,,PEN(c:#ff00ff),,,,
7380.538528,-8448.735821,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A7,,PEN(c:#ff00ff),,,,
7118.357757,-9105.091723,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A7,,PEN(c:#ff00ff),,,,
6889.757373,-9773.884435,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A7,,PEN(c:#ff00ff),,,,
6695.324192,-10453.39717,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A7,,PEN(c:#ff00ff),,,,
6535.55732,-11141.88564,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A7,,PEN(c:#ff00ff),,,,
6410.866876,-11837.5825,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A7,,PEN(c:#ff00ff),,,,
6321.572939,-12538.70191,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A7,,PEN(c:#ff00ff),,,,
6267.904725,-13243.44409,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A7,,PEN(c:#ff00ff),,,,
6250,-13950,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A7,,PEN(c:#ff00ff),,,,
6250,-30400,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A7,,PEN(c:#ff00ff),,,,
0,-30400,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A7,,PEN(c:#ff00ff),,,,
0,-38400,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A7,,PEN(c:#ff00ff),,,,
5000,-38400,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A7,,PEN(c:#ff00ff),,,,
5000,-50700,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A7,,PEN(c:#ff00ff),,,,
26750,-50700,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A7,,PEN(c:#ff00ff),,,,
26750,-50350,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A7,,PEN(c:#ff00ff),,,,
65550,-50350,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A7,,PEN(c:#ff00ff),,,,
65550,-1100,0,e-outline,,AcDbEntity:AcDbPolyline,ByBlock,25A7,,PEN(c:#ff00ff),,,,
26549.99978,-950.0000386,0,e-entrance,,AcDbEntity:AcDbPolyline,ByBlock,25A8,,PEN(c:#307fe2),,,,
20199.99978,-950.0000386,0,e-entrance,,AcDbEntity:AcDbPolyline,ByBlock,25A8,,PEN(c:#307fe2),,,,
19519.63235,-967.8160868,0,e-entrance,,AcDbEntity:AcDbPolyline,ByBlock,25A8,,PEN(c:#307fe2),,,,
18841.12976,-1021.215399,0,e-entrance,,AcDbEntity:AcDbPolyline,ByBlock,25A8,,PEN(c:#307fe2),,,,
18166.35173,-1110.051611,0,e-entrance,,AcDbEntity:AcDbPolyline,ByBlock,25A8,,PEN(c:#307fe2),,,,
17497.1478,-1234.081229,0,e-entrance,,AcDbEntity:AcDbPolyline,ByBlock,25A8,,PEN(c:#307fe2),,,,
